c1	c2	c3	c4	c5	c6
0.122228511	-153.9581179	36.00000768	-11.70471387	-0.17608812	0.518667397
2.122733066	-234.1000722	27.03071465	-33.3137997	-0.138040639	0.309662877
1.59528126	-95.85072486	46.37928561	-4.664962734	-0.122200303	0.354928746
1.880440727	-83.55522478	38.75324674	-8.603857845	-0.229281275	0.247200802
-0.310263567	-459.5860563	48.74783456	-42.79031809	-0.211905279	0.344992337
1.255922076	-44.1796199	22.27857809	-30.52311823	-0.210976803	0.254428164
0.605355595	-137.3296377	0.370244085	-47.06394983	-0.107245676	0.492097182
-0.416719576	-57.94427072	44.84370547	-33.69425415	-0.11939991	1.187817843
2.553470231	-302.9776762	10.50271054	-81.13127483	-0.133276385	0.325288388
-0.100135463	-405.952959	8.130017157	-35.50671028	-0.241663947	0.590312941
5.425883629	-57.09657652	44.98464154	-13.73940355	-0.163406054	0.402854046
-0.512894498	-188.1237595	22.68837113	-16.04060697	-0.161033941	0.267130792
0.463492231	-118.5356059	0.786842705	-3.031332176	-0.533338989	0.357247192
-0.513999778	-24.84584811	28.22493013	-9.283852934	5.407932636	1.993782089
-0.319494903	-75.85492839	77.62205475	-30.24238043	-0.144394113	0.284924172
-0.065691027	-91.99705943	38.66352997	-12.23763135	-2.426781535	0.365339748
1.399214715	-187.8597962	12.21210647	-40.43453469	-0.199798161	0.527081945
0.202861353	-103.5684909	57.83756765	-2.364751322	-0.17389056	0.752565485
-0.409559107	-248.9291412	48.5110962	-16.62478213	-0.149441042	0.509621919
1.390672501	-20.62177682	28.3228852	-6.061430219	-0.179588712	1.417699806
-0.875548519	-171.1124411	22.56270392	-27.93415551	-0.356959459	-4.168802053
2.087762618	-60.44073224	48.154849	-77.54309038	-0.125642385	0.819984167
3.139778304	-53.88148479	63.32240268	-37.37002065	-0.097886615	0.508935186
3.324896353	-181.9223458	24.78589031	-74.49165486	-0.130829494	1.293245423
-0.532487297	-100.6919516	44.041909	-55.80912771	1.203437928	-4.237409074
-0.191966761	-48.95142756	33.91331017	-31.64941452	-0.108710676	0.386455654
-0.566921267	-90.70491341	18.04570349	-38.53687421	-0.206960831	0.820008101
-0.859563395	-462.2505335	35.17270763	-15.79817468	-0.152097204	0.48873345
2.826934695	-115.9395084	32.21004844	-25.7494964	-0.145643093	-2.447316483
-0.06712436	-117.5142555	21.33604436	-16.42334585	-0.212316849	0.35761693
-0.481060137	-766.6866279	51.53937339	-57.51070274	-0.20945872	0.922708907
4.419614027	-894.3705561	26.218321	-35.41449579	-0.124108417	0.312139917
-0.345842683	-83.13089229	80.80611981	-46.6628414	-0.140157985	0.484026969
0.25264386	-54.98295101	92.05338059	-24.26957929	-0.12545813	0.452011807
-0.783819893	-65.53154353	10.40316957	-16.98386863	-0.082312791	0.435301963
-0.406587007	-163.0448082	18.93875192	-18.15171892	-0.14299508	0.528076409
-0.865976177	-37.0423617	25.92010417	-20.43154231	-0.177868104	0.377278474
0.853701143	-170.3490984	14.4920861	-26.56965969	0.612782897	0.255508562
0.278742606	-113.433235	18.47098465	-26.68926897	-0.076481005	0.432934422
-0.548731437	-323.8343	29.21386457	-37.8214675	-0.281533946	0.534402243
2.064427354	-66.14273488	2.392072717	-23.47349801	-0.082479641	0.559331658
0.227022202	-802.3218002	54.11579882	-14.49614723	-0.163293814	1.239386819
-0.047282143	-127.2835872	0.908620877	-11.54756067	-0.104001017	0.459692194
3.029651993	-89.1264487	23.53942052	-28.40427826	-0.214092922	1.692667832
-0.790793069	-242.7574838	2.441222433	-34.11584604	-0.153035952	1.102377511
-0.312374997	-83.31840014	28.90585932	-31.47109279	-0.177246073	0.29287895
-0.376544044	-45.59268746	44.49932222	-9.096223293	-0.225142171	2.149126657
4.967584171	-133.1414767	62.16055824	-22.46146976	-0.215572132	0.242064005
0.492310359	-61.27599046	3.926474175	-32.26970989	-0.124401272	0.370134472
2.565850054	-374.8666315	21.90752615	-13.81401904	-0.227498905	0.265605349
2.281942893	-6.400099607	36.29811847	-30.64042878	0.898434267	0.407715709
-0.201354738	-48.67820493	0.758039011	-46.97186254	-0.226637511	0.551872951
0.156797081	-135.2926674	5.435760766	-13.94810909	-0.151071737	0.271032787
1.357148522	-185.2403613	33.83987338	-1.521650675	-0.14599889	0.494991374
-0.106687367	-53.08232991	19.15069136	-37.78976319	-0.145991722	0.633235794
1.452387804	-42.30285331	53.12151136	-31.0164766	13.10537622	0.704237846
-0.955055677	-395.1735723	11.57491309	-16.06600364	-0.163767272	0.687576966
-0.487679635	-633.3043057	17.89471345	-9.546609062	-0.12652498	0.408321253
-0.297136845	-197.6043186	31.92184561	-23.86167718	-0.113253669	0.417579977
-0.202299982	-496.8526063	26.24204635	-26.3056176	-0.231207662	0.484397865
-0.951975549	-331.8358226	36.42929393	-21.21297248	-0.24787311	5.729679909
8.738687702	-288.5013174	15.98860929	-11.24398188	-0.105668999	1.13249833
1.558882485	-60.50113258	54.27068728	-41.49420119	264.2610219	-3.775684737
1.015802026	-794.9694622	17.71384633	-35.9706449	-0.271038697	1.282276313
1.256116837	-164.0679119	6.13E-05	-57.42908658	-0.156927085	0.259814903
-0.7791221	-150.1285607	10.26393135	-3.672812127	-6.817622284	0.283931351
-0.00109128	-564.9221059	21.43794477	-70.86605247	-0.171265617	0.784410706
1.995352022	-28.78624543	23.43618038	-26.22646244	-0.094041599	0.307910552
1.765296613	-306.642973	14.84787171	-43.04161373	-0.200488469	0.536793399
-0.666537155	-216.7860549	4.978418995	-44.3257349	-0.240116912	0.54957125
2.851885795	-103.1949668	55.01555842	-45.30680642	-0.15564844	0.327517029
1.791901152	-162.2661276	16.95186698	-39.03804127	-0.24022388	0.534548136
8.399008186	-351.930016	16.16580605	-65.72521716	-0.134404969	0.311654155
7.025540441	-246.36127	25.18838146	-58.70382843	-0.129646088	0.43605166
2.253998154	-269.1218368	12.50952224	-58.46749649	-0.199677521	0.98300302
-0.8187759	-324.021917	37.05979745	-26.22912963	-0.6803075	0.415554871
-0.059418039	-285.7958667	11.9579684	-32.55736213	-0.956628549	0.509340842
-0.396274547	-98.009238	7.129376694	-20.40878982	-0.310461828	0.673839668
1.38864742	-65.55523148	19.68639793	-24.07095829	-0.135278796	0.557625008
-0.058236802	-68.52384481	12.81965768	-34.02595582	1.143359536	0.497628153
3.60654791	-180.9453893	18.52045997	-16.32213249	1.517507155	0.380551864
-0.545695097	-57.57389441	24.22898956	-45.46747206	-0.329092372	0.48281237
1.202699138	-307.5679639	6.570476592	-81.46298415	-0.161728959	0.452728491
0.17409955	-176.3396729	43.17369381	-0.299396331	-0.442614606	1.3787033
-0.258780255	-27.69920791	44.76022892	-37.71865707	-0.130544092	0.551768474
-0.258349214	-193.7153576	55.00133592	-23.11997787	-0.166663614	0.528232555
-0.206095689	-62.76716866	16.60009408	-18.43627633	-0.222812371	0.609854422
-0.00561767	-444.1293906	43.74767616	-20.84837612	-0.134111459	0.626300383
0.676823205	-52.69612283	12.54786616	-10.88890244	-0.162203489	0.497419268
-0.79142186	-88.76023571	5.508622142	-9.492461038	-0.273060288	0.499430021
-0.140896894	-209.1571634	21.88844636	-47.48430598	-0.175643674	0.403964228
-0.680177626	-120.7963749	12.1360972	-24.37703582	-0.1440395	0.290770077
-0.758256258	-82.10459323	55.9033549	-13.1642671	-0.164775863	0.561582898
0.732321291	-83.05284836	86.83272694	-24.21112589	-0.330472611	0.5765861
-0.628296675	-24.87911069	36.8965335	-0.058385339	-0.132177108	0.243252626
-0.132063062	-111.6371216	51.97069684	-24.43295805	-0.118219957	0.628540959
0.094816902	-157.9909837	63.10462754	-28.69503111	-0.171561203	0.691785061
-0.170796665	-159.9185966	36.58971159	-28.40118428	-0.184083616	0.398162595
-0.432428546	-165.4212181	4.861911189	-49.36179415	-0.209506361	0.537066288
0.496196041	-525.6176672	12.18955648	-6.260607637	-0.087075796	0.40308077
0.518426922	-126.8877226	29.21259551	-14.35384596	-0.171557585	0.36056378
0.937658407	-28.21154903	13.50306608	-14.37948313	-0.220988717	0.208500472
-0.438740756	-304.7964486	18.00807423	-42.4655658	0.396235225	0.309628217
2.722582171	-170.270814	38.38443014	-14.57968831	-3.28780053	0.339815247
-0.064966845	-179.0376739	46.59325164	-0.405052416	-0.209776403	0.433505796
-0.76120678	-450.5598497	21.73130531	-13.58809131	-0.177971343	0.624162304
0.743997331	-156.8867709	23.18170911	-87.04177748	-0.171508424	0.487731626
0.666884673	-74.60835319	56.92206665	-18.80746307	-0.133967081	1.032136654
-0.153834296	-109.9403791	13.22841481	-4.488608601	-0.226370191	0.355530942
1.347678712	-108.3619072	21.63640789	-11.14105337	-0.115690309	0.380025506
-0.025883393	-53.19972416	15.30477681	-38.91516812	-0.447336851	0.304392995
-0.352581461	-128.5612502	42.46603838	-35.1878068	-0.727446342	1.000933858
-0.548725844	-95.80132513	21.92355212	-59.91294963	-0.76159057	0.575192928
2.885418106	-94.75236506	10.87801839	-9.646087767	-0.138372087	0.974529908
0.766509206	-1600.670081	32.78522981	-20.96392964	-0.210471364	0.558846352
0.913141836	-62.09261711	24.48450243	-86.73586676	-0.135695267	0.452056973
2.287676131	-197.4799868	29.70381847	-23.56717325	-0.238272199	0.353312461
-0.14758965	-543.4616282	59.47003666	-20.90157183	-0.310142559	0.434856455
0.54689004	-58.35849979	9.110963478	-22.95067009	-0.256743215	0.724515591
-0.319390427	-18.75425969	7.575913773	-11.60815167	1.792595057	0.523378377
0.138409423	-1656.442527	1.020703278	-52.93438426	-0.670621447	0.962778635
-0.494379394	-232.1155041	41.23812347	-28.55481394	-1.483908362	0.415423674
0.174601545	-43.94395672	42.1475146	-14.36556336	-0.122504479	0.389016275
0.15919758	-10.85160584	71.74152277	-11.88323618	-0.311719753	1.337276909
-0.015977564	-319.6168603	13.76107173	-49.7952224	-0.13571505	0.361654714
5.0540321	-87.97909913	14.00460924	-36.82430544	-0.104717834	0.34072326
0.486541152	-363.6814901	22.26282161	-30.60026844	-0.226005271	0.377089008
-0.053875345	-76.52767677	29.64274664	-10.68910701	-0.170892358	0.347448732
0.944850349	-132.9931185	1.383416179	-64.97793075	3.949407175	0.945745077
1.838382455	-22.26415627	52.9842835	-24.72621522	-0.393083203	0.903246961
-0.045689277	-1613.750171	25.19797352	-25.02322155	-0.193474322	0.300686371
-0.414594194	-66.39183206	28.35025971	-15.21262512	-0.169570255	0.366532693
-0.606305561	-532.4822047	38.60002687	-0.863810663	-0.367403161	0.590093582
-0.067255859	-432.6948726	35.24216703	-38.27013444	-0.076601486	0.384846261
0.063869284	-409.9902056	28.01186952	-4.077854734	-0.275875038	0.262336888
-0.689180031	-183.3254826	20.77839288	-47.40213294	-0.192576905	0.457013251
0.043081106	-121.8899088	10.79971416	-23.56322536	-0.14389782	0.626438533
-0.226530575	-6357.151481	3.428750636	-40.11594355	-0.203171751	0.704902568
6.612584939	-38.32756959	51.65128949	-19.19330815	-0.325807417	1.178884493
-0.114528991	-334.4606568	16.3705975	-147.1934073	-0.122911775	0.453446569
0.242117143	-268.4406576	32.92228895	-7.90719195	-0.101557527	0.398363868
0.228256857	-596.7871898	4.919644191	-19.60281568	-0.203627913	0.460390789
-0.230796318	-282.4920382	27.99852136	-1.482510611	-0.149548318	0.425058432
-0.515118513	-90.36968615	13.03969376	-20.11298257	-0.212415133	0.540908295
0.348544872	-139.5085463	5.665968263	-25.62148739	-0.124233392	0.404753991
-0.607616132	-63.00763862	34.07886942	-31.89867269	-0.65295555	0.853244895
-0.437704883	-124.9297269	15.81351064	-14.61800112	-0.083594003	0.562378471
-0.652088349	-72.80386693	85.65300837	-55.0645345	-0.313537982	0.510037452
-0.068669477	-932.7770895	49.16047158	-44.49214019	-1.603973346	0.300992206
0.042138092	-160.7787723	16.890287	-20.79669226	-0.253341157	-16.8330992
-0.878736175	-224.1517313	17.72126379	-0.084285624	-0.18381929	0.234015264
-0.865889727	-136.3490588	60.24859555	-20.80549566	-0.101308258	0.769479763
-0.633440737	-525.8241223	48.5618051	-41.66039382	-0.129305401	0.324753366
-0.577646196	-463.9765742	53.28835582	-28.9856632	-0.184251124	0.576439385
5.000462516	-441.0899608	31.35827159	-34.60924164	-1.202574334	0.583652675
0.41922527	-30.34792966	28.92671466	-57.81813265	-0.41633936	0.534783929
-0.772457917	-224.8614	20.54091048	-45.6879598	-0.221722351	-2.285658502
-0.76237738	-314.8937761	19.78552075	-17.6118348	-0.078994692	0.205058468
-0.178813109	-118.7366884	55.11906601	-33.06707641	1.722110821	0.442895526
0.112324268	-679.4726251	14.02636111	-0.410308482	-0.119144581	0.374520171
3.930939695	-127.7983115	31.88265372	-13.54921834	-0.292543314	0.711462114
0.490213031	-39.19431382	35.7723618	-45.46496137	-0.100020277	0.782789165
0.05666578	-21.0957143	83.28250812	-36.91076671	-0.631952233	0.298175752
-0.130907355	-246.2711875	31.82408731	-21.64586061	-0.184132571	0.358413694
6.092463002	-55.86396148	15.9378893	-35.84118358	-0.587769513	0.320695478
-0.325920198	-57.5047703	5.882353451	-41.64788027	-0.129692447	0.593599652
0.135195953	-110.1188983	11.0394498	-27.36644937	-0.10580512	1.504157893
0.369019093	-160.886624	58.99273572	-23.72066796	-0.092147528	0.718152648
-0.840910207	-23.97756698	27.18816672	-31.81946776	-0.13526671	0.272959835
-0.825607386	-276.5638542	19.89836561	-0.515456766	-0.094968577	2.324296162
0.956974791	-455.8757315	11.0470118	-25.52945816	-0.114426011	0.265312647
1.060068529	-61.46453499	46.26839983	-15.51254483	-0.21718473	0.662479151
-0.60456429	-23.42354846	15.72833261	-43.37950148	-0.155494111	2.311139192
0.480888132	-41.40121418	20.42521658	-53.34566767	-0.479842451	1.1590878
-0.056865246	-407.086229	26.40973158	-37.48512566	-0.22500258	0.425566396
-0.561613653	-126.8100376	51.60286988	-6.942467913	-0.115434903	0.583654174
0.24427425	-908.3647268	42.01382491	-38.14746827	-0.150969547	-1.691700704
-0.358626823	-130.5010393	7.284006413	-27.97283112	-0.156934824	0.612781359
-0.389377301	-635.2131039	36.56892688	-46.3366786	-0.530333237	0.280038518
1.725870159	-256.5410734	3.301232716	-42.1105632	-0.313827854	0.603338025
3.128908046	-361.7918184	28.28817753	-39.90434307	-0.369524302	0.281683016
2.982930434	-130.6709464	26.94023113	-28.09189113	-0.161658288	0.759537545
-0.218415369	-136.49787	60.45459828	-11.35329151	-0.492980668	0.364953615
-0.719646448	-304.71171	30.73825233	-38.99598292	-0.14956348	0.605168958
0.300242581	-84.76056546	13.92470184	-30.91997793	-0.605784969	0.343908284
-0.135754845	-91.18128701	32.11797191	-28.76238647	-0.095368965	6.618058479
-0.651328034	-580.7806255	17.87878098	-2.836278292	-0.15669624	0.453795855
-0.92640628	-109.0505965	47.04006922	-7.312471594	-0.345185965	0.297898177
-0.421925182	-71.66272042	55.17791567	-1.019236189	-0.174729324	0.865399552
-0.72664059	-843.4565411	23.51555563	-0.410118668	-0.253637131	0.273447239
3.470110423	-148.9121327	55.11060875	-18.2608275	-0.163573923	0.626799675
0.104569203	-33.74077783	31.16671247	-93.02668008	-0.174501854	0.695416296
0.056473946	-210.9241999	67.88828548	-36.5643465	-0.510814588	1.122861088
-0.145393623	-271.4821865	10.37436925	-29.0593745	-0.380798848	0.389311233
-0.545592226	-65.26437398	17.18427146	-16.86198512	-0.16952655	1.1192476
-0.517387747	-175.4025625	48.6323729	-27.08410432	-0.100835363	1.703395336
1.227071814	-884.2470701	12.72769313	-15.71534413	-0.121155567	0.572494405
-0.015839403	-149.3655852	8.852985364	-39.76107828	-0.319867183	3.888352472
2.077768453	-231.2298029	48.37780932	-18.28578562	-0.133729731	0.898630544
0.573847941	-222.9977582	27.00815777	-28.42266326	-0.20600314	0.253177666
-0.896749086	-159.2941443	3.670386407	-83.5263605	-0.169378388	0.488490666
1.887262956	-423.6183875	19.04552323	-3.013881201	-0.172977926	0.35002266
0.551494331	-253.4216329	6.554366171	-3.727234217	-0.07857713	2.645111967
-0.537623054	-150.6873991	46.19844965	-18.59315861	-0.692456724	-5.677316823
0.470601241	-286.5294732	14.90531339	-22.19229255	-0.188581056	0.337887556
-0.627774377	-255.8099412	28.28082493	-1.620026357	2.941766001	0.476642743
-0.631895415	-555.6765146	100.4710958	-1.865179732	-0.147721228	0.276118393
-0.70449736	-292.7790966	33.40892241	-24.4735146	-0.120629802	0.328563067
-0.923205191	-34.92972941	34.99715928	-39.72042124	-0.107100934	-4.504621243
-0.664687651	-90.77229795	6.478655988	-60.15975827	1.289597485	0.312218139
-0.345643156	-241.1001364	58.97069391	-10.89270799	-0.160299864	1.018511434
1.823818831	-176.8807381	9.492424568	-33.819107	-0.10224834	0.522865916
-0.054008384	-126.22013	11.98110015	-30.41688695	-0.266102359	0.442384733
-0.127090895	-187.1513826	33.38712106	-65.1995919	-0.229171286	0.759057271
0.518575934	-88.06884062	31.76692904	-44.94863773	-0.204482739	0.811039307
-0.12798665	-329.3865811	46.43083322	-35.13141684	-0.164067395	0.497079851
2.13993859	-446.7505799	17.94737088	-76.98323849	-0.142949455	0.440564298
1.933622108	-143.4763408	51.91874793	-13.91301488	-0.111688633	2.482942319
1.775656649	-84.13530221	62.57912847	-11.03565995	-0.212154896	0.265105197
0.470620559	-124.2049081	13.7405576	-5.545301218	-0.178928194	0.298779672
-0.393958104	-43.2762419	37.71362401	-7.468537613	-0.080231106	0.599047481
-0.565683996	-135.0374686	40.15158085	-45.8478663	-0.158899228	3.250687535
-0.474583376	-27.59913912	32.68224009	-18.47271552	-0.179653865	0.330599356
-0.752079642	-884.9528747	28.29950238	-23.1179042	-1.027463457	0.248885063
0.274141631	-482.8316521	9.441211477	-58.39972921	-0.199657861	1.133168875
-0.865719826	-361.8025195	79.07590763	-2.491153062	-0.230626161	0.462452211
0.481122097	-214.45071	7.387994573	-14.48109505	-0.201334343	1.839979621
-0.602725462	-739.3466585	8.522933414	-34.03498063	-0.305460372	0.666621861
-0.76245707	-165.147697	99.72148	-75.71835158	-0.340187772	0.380447508
-0.635996267	-328.6261631	55.70463714	-23.52935813	-0.352400664	1.816774379
0.276489709	-55.90337014	58.60510698	-15.43086085	-0.229542777	1.106976213
1.615007403	-75.35633756	1.029413695	-28.44935111	-0.109837027	0.607156615
-0.827423298	-702.8406795	26.04754251	-9.615981078	-0.122740653	0.686145582
3.389241797	-181.4347521	21.08969545	-1.913321063	-0.255097183	0.495556868
-0.158027873	-263.286125	25.58151031	-5.22511564	17.31620813	0.531021843
-0.804172974	-27.99972203	12.98209875	-31.87237097	-0.405473945	27.45155347
-0.303582556	-129.8336882	4.313548932	-44.57698382	-0.275731361	1.388402969
0.545337947	-268.9406558	5.931877729	-35.32094371	-0.188291506	0.465796914
0.527612791	-94.19444961	29.09174328	-28.30046796	-0.331985674	0.405180356
-0.800220922	-222.7973209	22.14111004	-46.46184534	-0.090743755	0.289903542
3.246942	-112.9018132	40.77381053	-6.943075005	-0.239051593	0.38655183
-0.380338863	-172.0469253	82.48848357	-29.73483085	-0.736286703	0.50615261
4.764268966	-349.8921235	41.30862248	-28.30958907	-0.218521214	0.383748866
-0.499271447	-80.59135363	13.04947659	-32.8781039	-0.504065984	1.109122962
-0.19661793	-101.840309	14.25295565	-6.667188313	-0.182866602	-3.506857
-0.44880395	-147.9710829	79.66965353	-14.61353974	-0.175410874	0.569494643
-0.743726681	-159.1583935	65.31032237	-37.39481672	-0.164832552	0.586148823
-0.548566445	-686.333593	28.76934699	-15.93082814	-7.439080111	0.84842303
-0.680413385	-88.99752121	41.94389827	-71.2887272	-0.176611861	-4.088720256
-0.555020584	-198.8487856	8.100864881	-4.117136425	-0.168595675	1.577008962
-0.333068621	-66.26499291	41.27372522	-25.92335744	-1.357451339	0.286348982
-0.627169704	-171.5584042	33.58788797	-38.22169905	-0.127127851	1.130471373
4.861549171	-56.20038311	34.31829601	-22.574423	-0.136007927	0.505651811
-0.310710148	-62.59671192	78.49160088	-35.65884946	-0.084041678	0.602762945
-0.105788016	-261.3568664	19.26295066	-83.59208148	-0.182811715	0.271261078
1.009553914	-160.0923446	34.49123406	-42.5046608	-0.194544937	0.466402439
-0.784159019	-54.41054358	44.65507008	-26.40774016	-0.189044583	0.248309585
-0.537057225	-98.74969039	36.54044858	-40.11383108	-0.19196442	0.328402318
2.512981747	-89.0986822	42.89165857	-36.99645797	1.833455079	2.210142275
0.574170463	-67.74630697	10.28238071	-46.42567156	74.7318476	0.474314319
-0.868364838	-68.56091635	47.75790097	-57.81622389	-0.209758683	0.406816704
1.210382204	-120.6774951	65.54675029	-34.28307895	-0.307050067	0.730753458
-0.844012676	-263.6118332	20.89424632	-20.64219199	-0.193640476	0.619494038
-0.441212648	-191.7698094	51.18679898	-13.18501635	0.749835906	0.493186283
-0.720885799	-120.67157	40.06282037	-27.37631113	-1.984500116	13.86468681
-0.235565837	-425.049037	46.09857973	-44.39530498	-0.589779238	-7.151706971
-0.588683107	-71.90930933	11.77989847	-19.24841072	-0.125656956	0.780508931
0.793491296	-634.6695312	21.60280219	-21.51588055	-0.586671993	0.410456516
0.255615547	-102.0900196	4.782771174	-44.82069034	-0.384399804	0.319611228
0.243332786	-549.0569553	9.58962231	-157.0538577	-0.190853482	-2.350724038
-0.663821967	-302.7667364	51.6194069	-54.729601	-0.24803058	0.560642282
1.118564179	-154.5222841	61.88342518	-20.10724145	-0.183848824	0.919690174
-0.565930595	-272.0584901	31.51773904	-42.36644861	-0.083926512	0.711529739
2.529475902	-56.38884774	3.0951742	-66.6772151	-0.614934678	0.3343427
2.546068266	-131.8922017	29.41022727	-16.64706113	-0.244882502	0.249103745
-0.451567499	-491.1148922	50.34079198	-10.58779017	-0.28987846	0.598867825
2.330681449	-60.99754658	14.94196484	-19.1696746	-0.104852728	0.488149332
0.91662645	-898.0422786	26.71143582	-25.34533156	-0.37153379	3.995927189
-0.741908716	-294.6050395	0.016522715	-21.852683	-0.210360716	0.210341624
-0.21239802	-1152.222452	43.39950268	-7.710014177	-0.13584371	0.507983023
3.028620977	-214.2950793	57.70400211	-41.49729864	-0.548176974	0.368909232
0.278740998	-89.70266714	35.98650998	-1.253708089	-0.100345918	0.406272123
5.351545498	-234.4853894	9.92E-07	-34.76875403	-0.142302423	1.350184269
-0.891418624	-35.10557577	36.79622552	-25.43700514	-0.562625833	0.462139665
-0.588382215	-46.00283124	16.87573793	-17.68791816	-0.15714046	1.46280641
-0.230124985	-403.40639	4.455041401	-12.9752551	-0.229353665	0.476307192
-0.730524817	-36.43196419	77.63462414	-2.142911392	-0.168359059	0.433041216
-0.764726389	-120.0402202	64.16697392	-42.76519656	-0.211413165	0.970993945
5.66746493	-293.1413138	12.65177402	-11.29438515	-0.121779716	1.599900682
1.650325283	-166.7078046	39.66908113	-30.34238338	-1.056302126	0.485302893
-0.218712646	-97.47226199	1.477612953	-82.82900418	-0.291362565	0.476141893
-0.051356703	-24.41341504	23.35910349	-17.91922983	-0.235159774	0.474709201
